ImageNo,RoiNo,RoiMean,RoiMedian,RoiMin,RoiMax,RoiTotal,RoiDev,RoiName,RoiCenterX,RoiCenterY,RoiCenterZ,LengthCm,LengthPix,AreaPix2,AreaCm2,RadiusWidthCM,RadiusHeightCM,RadiusWidthPIX,RadiusHeightPIX,RoiType,SOPInstanceUID,SeriesInstanceUID,StudyInstanceUID,NumOfPoints,mmX,mmY,mmZ,pxX,pxY,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,0,1283.659546,1573.128662,10.418071,2026.314819,436444.25,629.845337,LACS,105.016159,-48.638378,4.264817,2.632665,104.844765,304.511047,0.726011,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229923653966,1.3.6.1.4.1.19291.2.1.2.16012510615619653229922673869,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,11,103.981171,-60.384167,9.428373,264.709135,242.062825,104.139481,-58.110626,9.369001,269.378218,242.062825,104.287102,-56.127716,9.103629,273.463178,242.500498,104.498604,-53.593037,8.254294,278.715269,244.105303,104.676605,-51.630836,7.277514,282.800215,246.001889,104.927979,-48.751858,6.063487,288.780622,248.335579,105.152794,-46.300369,4.788877,293.887388,250.8163,105.389702,-43.857704,3.230265,298.993009,253.879448,105.596794,-42.06179,1.348149,302.790739,257.640137,105.757675,-41.113075,-0.797735,304.865705,261.986672,105.873566,-40.715904,-2.781825,305.799177,266.031163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,0,1168.504028,1359.558228,15.627106,2427.4104,938308.6875,642.32019,MACS,81.345482,-64.361244,4.693323,5.306252,216.898895,753.271851,1.79594,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229924274026,1.3.6.1.4.1.19291.2.1.2.16012510615619653229922673869,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,21,79.515785,-91.166435,4.570963,198.62039,251.691647,79.566116,-89.712257,5.672109,201.538786,249.357388,79.661743,-87.52565,6.88178,205.953703,246.761549,79.74585,-85.633194,7.898618,209.776502,244.5766,79.898529,-83.018639,8.487506,215.106672,243.229954,80.147758,-79.393547,8.464033,222.547117,243.084063,80.467728,-75.072533,7.92402,231.446485,243.95941,80.856529,-70.128708,6.798182,241.658888,246.001889,81.06958,-67.297462,6.368276,247.494535,246.731345,81.32412,-63.824795,5.992805,254.643202,247.314909,81.488106,-61.332481,6.141302,259.748823,246.877236,81.670021,-58.62854,6.213086,265.293272,246.585454,81.860252,-56.079388,5.861732,270.545347,247.169018,82.058037,-53.833019,4.877531,275.21388,249.065606,82.245514,-52.100483,3.337195,278.861158,252.129323,82.405975,-50.573059,2.086985,282.070188,254.609475,82.545204,-49.030602,1.334756,285.280378,256.068387,82.712959,-46.987007,0.711836,289.511213,257.235516,82.838104,-45.509655,0.17489,292.574934,258.256756,83.000923,-43.537094,-0.44619,296.659895,259.423886,83.176262,-41.201611,-0.791689,301.473158,260.006882,,,,,
160,0,1227.479126,1453.320923,20.836142,2307.602783,1055632,725.065918,MACS,79.952904,-63.382095,3.677958,5.779805,236.234589,810.032837,1.931269,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229924314030,1.3.6.1.4.1.19291.2.1.2.16012510615619653229922673869,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,20,78.017311,-91.433769,4.015419,197.890928,252.712887,78.052452,-89.969238,5.472272,200.809324,249.64917,78.12941,-88.087029,6.633434,204.602491,247.169018,78.202522,-86.351303,7.656033,208.103315,244.98065,78.320557,-84.199135,8.311779,212.480635,243.521737,78.578903,-80.580246,8.074885,219.921079,243.813519,79.022354,-75.053093,6.619834,231.350187,246.499402,79.392136,-70.521858,5.287569,240.728254,248.986962,79.655762,-67.086761,4.651112,247.815382,250.107361,79.940895,-62.756859,4.904024,256.685682,249.357388,80.200027,-58.989681,4.876841,264.417921,249.211495,80.448837,-55.736336,4.293515,271.128919,250.232735,80.715103,-52.643692,3.073632,277.548139,252.566994,80.922783,-50.255245,2.085728,282.508436,254.463582,81.150238,-47.582909,1.090403,288.05174,256.360169,81.338928,-45.330048,0.319615,292.720823,257.819081,81.461037,-43.850624,-0.146184,295.784544,258.694428,81.645172,-41.297619,-0.355243,301.036054,258.98621,81.836548,-38.823357,-0.847036,306.14282,259.861561,82.027046,-37.09317,-2.458505,309.789533,263.071167,,,,,,,,,,
164,0,1299.276855,1651.26416,15.627106,2260.721436,1209626.75,760.146179,MACS,78.593613,-61.660812,3.054487,5.946694,240.699951,923.838501,2.202603,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229924354034,1.3.6.1.4.1.19291.2.1.2.16012510615619653229922673869,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,21,76.537514,-91.341484,3.592871,197.891493,253.442345,76.549034,-90.30761,4.918582,199.933973,250.670411,76.621231,-88.402092,6.221807,203.766477,247.897906,76.692421,-86.565659,7.441732,207.462202,245.299788,76.819023,-84.464676,7.827389,211.750608,244.397086,77.0793,-80.772392,7.659766,219.337522,244.542977,77.473396,-75.98101,6.181939,229.258116,247.314909,77.84771,-71.473778,4.711524,238.595167,250.086846,78.195099,-66.576172,4.441237,248.661665,250.378628,78.526161,-61.593037,4.667084,258.874052,249.64917,78.862862,-56.986076,4.190798,268.356413,250.378628,79.112823,-53.807632,3.46704,274.922087,251.691647,79.317444,-51.417397,2.550276,279.881819,253.442345,79.516037,-49.022461,1.775785,284.842695,254.901257,79.685699,-46.90575,1.222142,289.219435,255.922493,79.860649,-44.94175,0.316516,293.303816,257.673192,80.006378,-43.031673,-0.018141,297.243452,258.256756,80.210266,-40.194756,-0.234345,303.07797,258.547966,80.392891,-37.937778,-0.863121,307.747053,259.715668,80.555634,-36.560429,-2.394188,310.664884,262.779385,80.604256,-36.59354,-3.532444,310.664884,265.113644,,,,,
168,0,1529.604736,1791.908203,41.672283,2307.602783,1058486.5,639.377197,MACS,77.123657,-61.129883,3.083548,5.715096,234.109879,674.174255,1.607357,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229924394038,1.3.6.1.4.1.19291.2.1.2.16012510615619653229922673869,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,20,75.07148,-90.365952,4.215192,199.642195,251.983429,75.111542,-88.830658,5.670197,202.705915,248.919713,75.212082,-86.518341,6.962516,207.373869,246.14778,75.35482,-84.011261,7.608994,212.480055,244.688868,75.546959,-81.388992,7.326932,217.878034,245.126542,75.93309,-76.666298,5.922092,227.653318,247.752585,76.32795,-71.726898,4.653975,237.865141,250.086846,76.647141,-67.554176,3.904252,246.47273,251.399865,76.945389,-63.388702,3.611929,255.03813,251.77599,77.208008,-59.453579,3.763903,263.104322,251.253975,77.45533,-55.901577,3.671145,270.398893,251.253975,77.698441,-52.867283,2.879957,276.672788,252.712887,77.879112,-50.683949,2.182186,281.194853,254.02591,78.093315,-47.927616,1.61184,286.885176,255.047146,78.262962,-45.811172,1.058204,291.26135,256.068387,78.409027,-44.124851,0.373412,294.762739,257.381409,78.570351,-41.853645,0.242899,299.431257,257.527298,78.741943,-39.663555,-0.241458,303.95445,258.402646,78.932442,-37.403206,-1.041081,308.640638,259.920258,79.071716,-36.456039,-2.706087,310.683691,263.281456,,,,,,,,,,
172,0,1385.51709,1729.39978,31.254211,2416.992432,1086245.375,692.173462,MACS,75.640701,-61.129284,2.591106,5.795434,236.653442,733.734741,1.74936,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229924434042,1.3.6.1.4.1.19291.2.1.2.16012510615619653229922673869,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,19,73.583656,-90.343193,3.865654,199.495741,252.566994,73.625999,-88.957985,5.039795,202.268232,250.086846,73.699921,-87.073692,6.272104,206.061415,247.460801,73.820946,-84.924156,6.856725,210.437574,246.14778,74.010841,-82.151253,6.855506,216.127912,246.001889,74.291595,-78.622032,5.9802,223.422468,247.606694,74.68647,-73.682358,4.712082,233.634855,249.940953,75.002975,-69.731026,3.683357,241.804777,251.83754,75.395233,-64.417526,3.046232,252.74661,252.85878,75.72171,-59.728905,2.923791,262.37544,252.85878,75.952286,-56.463142,2.767313,269.086439,253.00467,76.195,-53.205929,2.326275,275.796873,253.734128,76.46743,-49.521927,1.874099,283.383787,254.463582,76.675537,-46.761723,1.44604,289.073545,255.193039,76.853172,-44.576321,0.819409,293.595609,256.360169,77.029709,-42.315197,0.333196,298.264692,257.235516,77.200134,-40.050468,-0.010737,302.932646,257.819081,77.407951,-37.602234,-0.910102,308.010343,259.531025,77.556465,-36.349781,-2.314151,310.664312,262.341141,,,,,,,,,,,,,,,
176,0,1447.946289,1734.608765,26.045177,2208.631104,1139533.75,627.94928,MACS,74.170975,-60.701035,2.457876,5.828101,237.983246,758.80072,1.809122,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229924474046,1.3.6.1.4.1.19291.2.1.2.16012510615619653229922673869,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,19,72.093948,-90.393265,3.446832,199.203947,253.296452,72.162209,-88.133087,5.381266,203.726576,249.211495,72.233459,-86.469917,6.334566,207.082655,247.169018,72.400131,-83.756203,6.762065,212.625944,246.14778,72.749023,-79.15696,6.001204,222.109449,247.460801,73.102066,-74.635246,5.028778,231.446485,249.211495,73.447479,-70.405968,3.779212,240.199964,251.545758,73.777321,-65.943153,3.235496,249.390547,252.421105,74.033409,-62.173912,3.27946,257.122785,252.129323,74.306602,-58.341896,3.036993,265.000913,252.421105,74.59613,-54.595142,2.298394,272.733717,253.734128,74.854012,-51.348545,1.501938,279.443586,255.192467,75.069778,-48.295635,1.350743,285.717481,255.338929,75.285889,-45.466187,0.849674,291.553694,256.21428,75.464302,-43.132496,0.432768,296.367536,256.943734,75.627533,-40.788177,0.371548,301.181944,256.943734,75.859955,-38.044525,-0.625647,306.87171,258.840321,76.031425,-36.450203,-2.01971,310.226637,261.611683,76.153847,-35.789192,-3.745928,311.686125,265.113644,,,,,,,,,,,,,,,
180,0,1359.578735,1656.473267,26.045177,2198.212891,1034639.438,664.332947,MACS,72.746262,-59.913448,1.867977,5.802593,237.324783,716.217834,1.707596,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229924514050,1.3.6.1.4.1.19291.2.1.2.16012510615619653229922673869,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,21,70.628967,-90.088135,3.018726,199.64163,254.02591,70.703659,-88.055565,4.460745,203.726576,250.962193,70.841125,-85.395767,5.459213,209.125135,248.773823,71.008934,-82.757233,5.746279,214.522535,248.044367,71.226929,-79.85495,5.314517,220.504072,248.773823,71.494774,-76.465454,4.514047,227.507429,250.232735,71.812035,-72.366112,3.695046,235.96855,251.691647,72.153297,-68.059311,2.657038,244.868482,253.588234,72.443565,-64.164818,2.12817,252.891935,254.463582,72.677979,-60.752556,2.110255,259.895292,254.317692,72.938217,-57.060844,1.942654,267.481062,254.463582,73.164986,-53.941299,1.647599,273.900282,254.901257,73.363991,-51.174603,1.43296,279.590605,255.193039,73.567917,-48.337425,1.216481,285.425688,255.484822,73.758141,-45.788277,0.865127,290.677778,256.068387,73.903854,-43.878468,0.530477,294.61685,256.651951,74.05529,-41.749355,0.403675,298.993574,256.797844,74.227638,-39.411243,0.129042,303.807997,257.235516,74.44368,-37.17701,-1.282014,308.477079,260.007451,74.569519,-36.146866,-2.519238,310.664884,262.487603,74.686958,-35.557175,-4.243311,311.977903,265.988991,,,,,
184,0,1487.033813,1729.39978,15.627106,2161.749756,929396.125,581.316284,MACS,71.353874,-58.508732,1.499953,5.594219,228.329407,576.299683,1.374006,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229924554054,1.3.6.1.4.1.19291.2.1.2.16012510615619653229922673869,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,22,69.2714,-87.326263,3.950368,205.03961,251.83754,69.318672,-85.870293,5.122661,207.957426,249.357388,69.418045,-84.077461,5.645403,211.605284,248.190259,69.605995,-81.378227,5.574914,217.148573,248.190259,69.897789,-77.781822,4.555457,224.589598,250.086846,70.187302,-74.035339,3.816865,232.321836,251.399865,70.455124,-70.646126,3.016409,239.324613,252.85878,70.682861,-67.708321,2.421301,245.388792,253.921048,70.913933,-64.559738,2.074324,251.870695,254.463582,71.150604,-61.297832,1.775552,258.582273,254.901257,71.379257,-58.105469,1.549797,265.146803,255.193039,71.559593,-55.698383,1.202153,270.107115,255.776604,71.790833,-52.383667,1.105859,276.914991,255.796551,72.01162,-49.354809,0.805674,283.14842,256.249611,72.217857,-46.473278,0.605267,289.073545,256.506062,72.382202,-44.20443,0.403629,293.741499,256.797844,72.540489,-41.931156,0.344263,298.410017,256.797844,72.701836,-39.659668,0.213758,303.079099,256.943734,72.881752,-37.624355,-0.693737,307.30995,258.694428,73.033417,-36.314453,-2.080372,310.080747,261.465794,73.15358,-35.503101,-3.52574,311.832014,264.38419,73.231117,-35.25798,-4.884852,312.416151,267.156125
188,0,1486.308472,1713.772705,20.836142,2114.868408,928942.8125,546.129089,MACS,69.756477,-59.949768,1.359794,5.608184,229.269257,561.306702,1.338259,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229924604058,1.3.6.1.4.1.19291.2.1.2.16012510615619653229922673869,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,18,67.743599,-88.243301,3.055812,202.997129,253.588234,67.821686,-86.436264,4.076549,206.644407,251.399865,67.965225,-83.780609,4.932737,212.042951,249.503281,68.169937,-80.794868,4.92596,218.170393,249.357388,68.459457,-77.048386,4.187368,225.902616,250.670411,68.772926,-73.094986,3.229783,234.072538,252.421105,69.080315,-69.137451,2.414485,242.242445,253.880017,69.372513,-65.169571,1.954889,250.412351,254.609475,69.664711,-61.201687,1.495299,258.582273,255.338929,69.93409,-57.5159,1.114263,266.168608,255.922493,70.247963,-53.191025,0.716537,275.067411,256.506062,70.584694,-48.583511,0.240251,284.550916,257.235516,70.794357,-45.526733,0.231612,290.824232,257.089627,71.035591,-41.970879,0.281141,298.118238,256.797844,71.23156,-39.20211,0.13765,303.808561,256.943734,71.462425,-36.755035,-1.278965,308.914755,259.715668,71.601509,-35.808628,-2.940884,310.956098,263.070599,71.674088,-35.634823,-4.298133,311.393766,265.842534,,,,,,,,,,,,,,,,,,,,
192,0,1508.897705,1692.936523,10.418071,2239.885254,953623.3125,529.075134,MACS,68.344856,-58.778145,1.065269,5.45856,222.970627,566.425049,1.350462,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229924644062,1.3.6.1.4.1.19291.2.1.2.16012510615619653229922673869,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,20,66.360474,-86.579857,2.877019,206.207304,253.734128,66.434738,-84.919044,3.759186,209.562803,251.83754,66.556549,-82.621208,4.553516,214.230757,250.086846,66.716766,-80.274559,4.563436,219.045728,249.940953,66.972412,-76.877335,4.047547,226.047941,250.8163,67.243286,-73.489914,3.175936,233.051298,252.421105,67.524818,-69.812393,2.51034,240.637647,253.588234,67.811272,-66.064117,1.842896,248.369306,254.755364,68.075714,-62.449089,1.463714,255.810331,255.338929,68.330254,-58.976414,1.088244,262.959013,255.922493,68.558922,-55.783768,0.862474,269.524107,256.21428,68.785683,-52.664223,0.567434,275.943327,256.651951,69.025383,-49.404667,0.197536,282.654325,257.235516,69.262794,-45.995041,0.108495,289.656538,257.235516,69.4664,-42.933846,0.242129,295.930433,256.797844,69.647491,-40.378754,0.104217,301.181944,256.943734,69.827049,-38.119965,-0.453136,305.850469,257.964974,69.989792,-36.74263,-1.984203,308.768293,261.028691,70.106888,-35.92947,-3.358149,310.518987,263.800625,70.200378,-35.546677,-4.863244,311.394338,266.864342,,,,,,,,,,
196,0,1520.494873,1692.936523,26.045177,2260.721436,874284.5625,526.835815,MACS,66.843292,-58.95137,0.722949,5.357337,218.742233,553.913696,1.320633,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229924684066,1.3.6.1.4.1.19291.2.1.2.16012510615619653229922673869,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,20,64.940346,-85.859116,2.082089,207.519758,255.193039,64.991814,-84.48011,3.042809,210.292265,253.150563,65.085846,-82.535408,3.917556,214.230757,251.253975,65.23391,-80.180481,4.212036,219.045728,250.524518,65.500595,-76.71608,3.552005,226.19441,251.691647,65.79998,-72.827789,2.80971,234.217863,253.00467,66.07473,-69.271225,2.110561,241.558012,254.247025,66.32045,-66.038734,1.564491,248.223982,255.193039,66.543396,-63.065407,1.130866,254.351423,255.922493,66.845848,-58.923721,0.708169,262.875807,256.56704,67.070343,-55.82415,0.433115,269.252851,256.964821,67.303909,-52.64587,0.075898,275.796293,257.52673,67.517769,-49.666073,-0.144589,281.924299,257.819081,67.718674,-46.826546,-0.289928,287.759947,257.964974,67.929482,-43.844669,-0.439,293.887953,258.110863,68.086647,-41.496212,-0.35794,298.702375,257.819081,68.241096,-39.369438,-0.555868,303.078535,258.110863,68.405342,-37.483009,-1.340989,306.996511,259.618786,68.570061,-36.244785,-3.129297,309.644216,263.217061,68.685577,-35.728493,-4.922656,310.810774,266.864342,,,,,,,,,,
200,0,1676.039551,1776.281128,36.463249,2213.840088,742485.5,418.609741,MACS,65.343536,-58.958645,0.594376,5.042285,206.210327,438.918945,1.046464,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229924724070,1.3.6.1.4.1.19291.2.1.2.16012510615619653229922673869,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,19,63.509308,-84.609505,2.341274,209.854582,254.463582,63.604492,-82.7397,3.075588,213.647764,252.85878,63.71384,-80.717941,3.725841,217.757795,251.418103,63.884609,-78.16832,3.810553,222.9848,251.108082,64.147461,-74.850418,3.011952,229.841123,252.566994,64.417191,-71.3881,2.280781,236.98979,253.880017,64.685219,-67.872879,1.66865,244.239897,254.946278,64.90873,-64.877266,1.256418,250.411787,255.630711,65.175087,-61.189137,0.946514,257.998701,256.068387,65.387009,-58.282715,0.657025,263.980238,256.506062,65.629745,-55.02523,0.215994,270.691236,257.235516,65.88237,-51.625652,-0.228762,277.694029,257.964974,66.132713,-48.076019,-0.39266,284.98802,258.110863,66.358353,-44.881287,-0.547275,291.553129,258.256756,66.527328,-42.317371,-0.400655,296.805784,257.819081,66.680672,-40.115143,-0.458165,301.328413,257.819081,66.855988,-38.374329,-1.713933,304.975691,260.299233,66.970375,-37.782837,-3.366867,306.288145,263.654732,67.056679,-37.320469,-4.589263,307.30995,266.134884,,,,,,,,,,,,,,,
204,0,1775.056885,1828.37146,88.553604,2333.647949,710022.75,313.797363,MACS,63.791355,-59.659969,0.575546,4.752657,194.673264,366.921326,0.874809,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229924764074,1.3.6.1.4.1.19291.2.1.2.16012510615619653229922673869,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,16,62.141335,-82.956963,1.806787,213.063627,255.338929,62.208767,-81.440018,2.62151,216.127912,253.588234,62.33363,-79.143982,3.3447,220.79643,251.983429,62.557335,-76.022644,3.1208,227.215071,252.275212,62.842316,-72.34108,2.384179,234.813963,253.587666,63.134476,-68.602509,1.574317,242.534223,255.047146,63.44342,-64.348396,1.178447,251.287702,255.630711,63.712776,-60.662884,0.79741,258.873487,256.21428,63.988361,-57.009811,0.227296,266.403974,257.187077,64.221069,-53.865829,-0.163234,272.879041,257.819081,64.500336,-50.037949,-0.547973,280.75717,258.402646,64.724854,-46.76778,-0.56217,287.468733,258.256756,64.928444,-43.706852,-0.42853,293.742063,257.819081,65.14962,-40.561417,-0.559057,300.204588,257.918244,65.307137,-38.959034,-1.628507,303.556669,260.023976,65.467842,-38.132275,-3.95726,305.392286,264.751767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,0,1671.908203,1854.416626,26.045177,2328.438721,770749.6875,508.314484,MACS,62.365437,-58.769226,0.170615,4.45898,181.13504,396.803223,0.946053,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229924804078,1.3.6.1.4.1.19291.2.1.2.16012510615619653229922673869,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,17,60.830372,-80.896805,0.621177,217.148008,257.52673,60.844982,-79.864449,1.875451,219.191618,254.901257,60.904392,-78.417023,2.763191,222.108885,253.00467,61.047504,-76.133133,3.059526,226.777967,252.275212,61.308117,-72.664597,2.541775,233.926649,253.150563,61.650135,-68.209778,1.713484,243.117796,254.609475,61.927494,-64.455017,1.25946,250.850035,255.338929,62.138641,-61.69688,0.760253,256.539793,256.21428,62.472652,-57.311321,0.004972,265.584486,257.527298,62.697529,-54.26461,-0.359367,271.858381,258.110863,62.929237,-51.074032,-0.656277,278.423475,258.548539,63.178291,-47.518848,-0.782761,285.726591,258.617493,63.368443,-44.815304,-0.895911,291.281294,258.704686,63.528881,-42.553658,-1.02117,295.929869,258.840321,63.700451,-40.36385,-1.505521,300.452497,259.715668,63.815304,-39.400047,-2.598624,302.495542,261.904038,63.86998,-39.43758,-3.879153,302.494978,264.530079,,,,,,,,,,,,,,,,,,,,,,,,,
212,0,1857.88916,1979.433472,98.971672,2385.738281,679987.4375,390.8349,MACS,60.889042,-58.502716,-0.061285,4.146396,170.105148,340.506927,0.811832,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229924844082,1.3.6.1.4.1.19291.2.1.2.16012510615619653229922673869,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,15,59.417225,-79.436142,0.803381,219.920515,256.943734,59.468689,-78.057137,1.764094,222.693022,254.901257,59.592403,-75.686195,2.627717,227.506864,253.00467,59.814995,-72.48941,2.544235,234.071958,253.00467,60.129261,-68.387451,1.79636,242.534223,254.317692,60.382999,-65.063339,1.211186,249.390547,255.338929,60.674438,-61.243462,0.541865,257.269254,256.506062,60.983738,-57.212822,-0.204148,265.58505,257.819081,61.220394,-53.951199,-0.502898,272.296049,258.256756,61.461998,-50.618546,-0.803518,279.152937,258.694428,61.685722,-47.496929,-1.027426,285.572157,258.98621,61.87862,-44.726646,-1.09977,291.26135,258.98621,62.065033,-42.323711,-1.589701,296.221647,259.861561,62.235405,-40.653942,-2.843614,299.723036,262.34171,62.324726,-40.193913,-4.137136,300.744276,264.967755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,0,2058.390381,2088.823242,1250.168457,2562.845459,456962.6563,196.023392,MACS,59.409554,-58.229195,-0.213142,3.765083,155.63176,215.247879,0.513191,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229924894086,1.3.6.1.4.1.19291.2.1.2.16012510615619653229922673869,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,13,58.034519,-77.400948,1.184433,223.860151,255.922493,58.119034,-75.821518,1.712747,227.069761,254.755364,58.306416,-72.776886,2.183892,233.289503,253.626988,58.560482,-69.359695,1.733948,240.328764,254.366131,58.845188,-65.62941,1.078098,248.022825,255.510468,59.137928,-61.782814,0.420603,255.955656,256.651951,59.512684,-56.903564,-0.489958,266.022718,258.256756,59.777111,-53.288811,-0.869147,273.463178,258.840321,60.043446,-49.600937,-1.179029,281.049528,259.277993,60.240177,-46.68417,-1.11281,287.031065,258.98621,60.435333,-44.064255,-1.466019,292.42848,259.569779,60.581417,-42.377651,-2.150818,295.930433,260.882798,60.730431,-41.288879,-3.816738,298.264128,264.238297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,0,1987.590942,2036.732788,651.129395,2463.873779,421369.2813,291.320923,MACS,57.933849,-57.996918,-0.512877,3.230863,133.13353,172.759491,0.411891,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229924934090,1.3.6.1.4.1.19291.2.1.2.16012510615619653229922673869,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,14,56.73085,-74.82489,0.625829,228.965772,256.797844,56.843136,-72.892334,1.073727,232.904829,255.776604,57.001091,-70.395317,1.364497,238.011595,255.047146,57.195137,-67.699944,1.151721,243.555464,255.338929,57.431015,-64.586609,0.643238,249.974684,256.21428,57.663857,-61.471207,0.205918,256.393904,256.943734,57.871964,-58.711002,-0.222141,262.083662,257.673192,58.065212,-56.164188,-0.644628,267.335172,258.402646,58.291199,-53.170265,-1.114667,273.507063,259.20562,58.486038,-50.348995,-1.152467,279.298826,259.132103,58.662209,-47.864666,-1.28853,284.405027,259.277993,58.83569,-45.601742,-1.703603,289.073545,260.007451,58.968044,-44.203712,-2.523254,291.991377,261.612256,59.028442,-44.021912,-3.595936,292.42848,263.800625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,0,1931.998047,1948.179199,1442.902832,2302.393555,181607.8125,183.294373,MACS,56.496727,-57.260387,-0.903431,2.705163,112.871346,75.699661,0.180482,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229924974094,1.3.6.1.4.1.19291.2.1.2.16012510615619653229922673869,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,12,55.502953,-70.886391,0.458817,236.8439,256.797844,55.625484,-69.035217,0.552863,240.637068,256.506062,55.808567,-66.434982,0.439626,245.979765,256.598954,55.988861,-63.999386,0.136579,250.995924,257.089627,56.206844,-61.097378,-0.295184,256.976896,257.819081,56.4161,-58.412079,-0.863675,262.52133,258.840321,56.624966,-55.503868,-1.082009,268.502302,259.132103,56.806099,-52.948227,-1.219935,273.754957,259.277993,56.983398,-50.53907,-1.496439,278.715269,259.715668,57.175514,-47.917088,-1.7785,284.112669,260.153344,57.340256,-45.871143,-2.330295,288.344084,261.17458,57.481674,-44.479862,-3.363077,291.260771,263.216488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
