ImageNo,RoiNo,RoiMean,RoiMedian,RoiMin,RoiMax,RoiTotal,RoiDev,RoiName,RoiCenterX,RoiCenterY,RoiCenterZ,LengthCm,LengthPix,AreaPix2,AreaCm2,RadiusWidthCM,RadiusHeightCM,RadiusWidthPIX,RadiusHeightPIX,RoiType,SOPInstanceUID,SeriesInstanceUID,StudyInstanceUID,NumOfPoints,mmX,mmY,mmZ,pxX,pxY,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0,232.645325,141.092316,5.225641,1938.712891,204029.9531,282.232452,LTCS,112.637665,-59.448647,-0.316163,4.698088,187.388382,837.182678,1.995999,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229926904201,1.3.6.1.4.1.19291.2.1.2.16012510615619653229926074128,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,20,114.505516,-81.360901,-0.647903,224.177255,264.605857,114.391113,-80.066231,-0.538119,226.832285,264.311494,114.230751,-78.336357,-0.223585,230.372125,263.574147,113.959129,-75.658508,0.785695,235.82792,261.362107,113.756638,-73.771042,1.743689,239.662118,259.297536,113.525894,-71.26149,2.157587,244.799356,258.314792,113.411217,-70.008392,2.352213,247.365091,257.848765,113.173897,-67.362518,2.655443,252.787469,257.085496,112.921921,-64.418266,2.722386,258.833704,256.790557,112.669075,-61.243824,2.373794,265.371896,257.334927,112.434692,-57.970554,1.4262,272.140512,259.101678,112.234077,-55.204708,0.682716,277.857248,260.47729,111.991554,-52.151947,0.333373,284.145441,261.029725,111.758446,-49.260014,0.077604,290.098932,261.398974,111.562119,-46.539795,-0.675363,295.72236,262.796477,111.378723,-43.982605,-1.409461,301.009943,264.164025,111.217247,-41.548347,-2.400891,306.056741,266.065572,111.159233,-39.883175,-4.250812,309.562585,269.767861,111.191872,-39.347717,-5.991673,310.742342,273.307126,111.280251,-39.596523,-7.496172,310.299936,276.403981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,0,222.964325,130.641037,5.225641,1975.292358,215160.5781,266.975922,LTCS,111.043556,-58.475479,-0.205139,4.724221,186.346512,942.4729,2.24703,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229926944205,1.3.6.1.4.1.19291.2.1.2.16012510615619653229926074128,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,20,112.943871,-80.627426,-0.809442,225.948038,264.753901,112.781624,-78.759163,-0.71437,229.782251,264.458964,112.623909,-77.099701,-0.326047,233.174036,263.574147,112.418816,-75.14238,0.558173,237.155145,261.657046,112.230194,-73.537048,1.739402,240.399469,259.150067,112.017464,-71.226059,2.125881,245.129999,258.234143,111.813049,-68.99839,2.484177,249.690607,257.380435,111.569435,-66.540543,3.283349,254.703989,255.610803,111.332047,-63.809883,3.427824,260.307825,255.168395,111.118118,-61.090153,3.068918,265.912241,255.758271,110.907875,-58.208855,2.322416,271.866312,257.133885,110.729126,-55.807777,1.779595,276.824396,258.117782,110.476242,-52.524075,1.225493,283.59646,259.077485,110.306122,-50.233406,0.698483,288.327005,260.034882,110.117577,-47.663532,0.055686,293.636468,261.214639,109.917831,-44.882221,-0.73655,299.387201,262.689332,109.758018,-42.463825,-1.735158,304.401743,264.606433,109.662857,-40.627567,-3.078305,308.235941,267.26088,109.667068,-39.596924,-5.119622,310.446825,271.389447,109.722168,-39.485191,-6.561881,310.742342,274.33941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0,249.172852,141.092316,10.451283,1870.779541,248176.1563,300.33075,LTCS,109.49395,-58.19717,0.224262,4.693598,183.191299,998.270813,2.380063,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229926984209,1.3.6.1.4.1.19291.2.1.2.16012510615619653229926074128,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,19,111.354248,-79.674492,-0.760575,228.160089,264.458964,111.210678,-77.952896,-0.805581,231.69935,264.458964,110.995049,-75.714775,-0.216525,236.270898,263.13174,110.769806,-73.747574,1.099141,240.252573,260.329822,110.53743,-71.501732,2.047766,244.823541,258.26525,110.273987,-68.65155,2.548605,250.656656,257.086072,110.01886,-66.208664,3.633162,255.626245,254.732324,109.792793,-63.960445,4.436414,260.208749,252.965571,109.558365,-61.014877,4.108702,266.27572,253.479409,109.344978,-58.052444,3.279137,272.400308,255.020924,109.142296,-55.119049,2.265376,278.473627,256.941483,108.887512,-51.910316,1.895383,285.083246,257.527903,108.713577,-49.554325,1.330125,289.949747,258.560189,108.496597,-46.489002,0.386553,296.290918,260.329822,108.370926,-44.441246,-0.674583,300.546793,262.394969,108.211731,-41.875957,-1.964556,305.876428,264.901372,108.164696,-40.269306,-3.94928,309.268228,268.883042,108.218216,-39.675461,-6.267001,310.594301,273.601487,108.323357,-39.931992,-8.131337,310.152467,277.436265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0,218.488617,141.092316,5.225641,1865.553955,285346.125,252.780243,LTCS,108.002373,-58.002224,-0.485265,5.136534,192.157806,1275.768677,3.04167,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229927034213,1.3.6.1.4.1.19291.2.1.2.16012510615619653229926074128,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,20,109.892906,-80.298378,-0.598539,227.127222,264.016555,109.750061,-78.508247,-0.789248,230.813959,264.311494,109.586617,-76.43251,-1.059371,235.09115,264.753901,109.427727,-74.565849,-1.036221,238.925348,264.606433,109.174026,-72.102921,-0.021307,243.93931,262.394393,108.923615,-69.806763,1.235163,248.599573,259.696164,108.664909,-67.611046,2.866672,253.036325,256.234668,108.385559,-65.167908,4.492002,257.981729,252.772593,108.119278,-62.485886,5.37414,263.451913,250.820929,107.867531,-59.385139,5.140176,269.833429,251.134301,107.666061,-56.298977,3.810737,276.235086,253.693702,107.419159,-52.874981,2.857795,283.313623,255.463334,107.184258,-49.594753,1.908613,290.096628,257.232964,106.998894,-46.844772,0.854403,295.794946,259.246268,106.812988,-43.907028,-0.542554,301.894754,261.951985,106.710663,-41.791828,-2.252749,306.318842,265.343778,106.697647,-40.477192,-4.445684,309.12018,269.767861,106.773155,-40.031063,-6.975685,310.152467,274.929288,106.935783,-40.59108,-9.55105,309.119608,280.237607,107.056664,-41.268116,-10.972674,307.793535,283.18757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0,239.037445,146.317963,5.225641,1761.041138,297840.6563,283.028748,LTCS,106.415131,-57.70882,0.756643,5.083897,191.344666,1207.278442,2.878376,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229927074217,1.3.6.1.4.1.19291.2.1.2.16012510615619653229926074128,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,21,108.344162,-80.260376,0.265706,227.422159,262.099454,108.197487,-78.192635,-0.363964,231.69935,263.279208,107.970169,-75.466782,-0.435223,237.303186,263.279208,107.696915,-72.52475,0.111265,243.322931,262.001525,107.445114,-69.981743,0.932392,248.510278,260.182353,107.223228,-68.016144,2.176151,252.491952,257.527903,107.001793,-66.326279,3.930779,255.883752,253.84117,106.799751,-64.714546,5.399649,259.128076,250.744313,106.571182,-62.416447,6.164491,263.814828,249.053601,106.336784,-59.614025,6.106694,269.575357,249.021918,106.152931,-57.035629,5.342813,274.907861,250.449376,106.001534,-54.758995,4.424079,279.627466,252.210366,105.861809,-52.695114,3.646392,283.903497,253.693702,105.698593,-50.60899,3.351548,288.203149,254.186225,105.509468,-47.613461,1.917389,294.423364,256.9651,105.365211,-45.157017,0.499289,299.535242,259.739943,105.260262,-42.971687,-1.284703,304.106805,263.279208,105.213249,-41.365318,-3.269419,307.498018,267.26088,105.232033,-40.547989,-5.233211,309.267076,271.241979,105.34343,-40.531994,-7.752251,309.415117,276.403981,105.49263,-41.085331,-10.040251,308.382829,281.122998,,,,,,,,,,,,,,,,,,,,,,,,,
92,0,237.755508,151.543594,0,1578.143677,277936.1875,267.012482,LTCS,104.820328,-56.89431,1.182866,4.737708,176.493607,1139.951782,2.717857,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229927114221,1.3.6.1.4.1.19291.2.1.2.16012510615619653229926074128,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,21,106.507797,-76.503181,0.529072,235.386087,261.214639,106.347733,-74.429321,0.18705,239.662698,261.804515,106.120522,-71.933029,0.547035,244.775156,260.932948,105.910988,-69.790627,1.180761,249.147974,259.519317,105.718124,-67.942741,1.99841,252.907281,257.7445,105.534279,-66.686775,3.732911,255.408502,254.122283,105.371651,-65.698425,5.49914,257.358438,250.449376,105.177361,-63.584835,5.846653,261.685159,249.623893,105.007561,-61.958881,6.56836,264.992853,248.057607,104.833687,-60.067314,6.879233,268.865076,247.319108,104.634827,-57.287777,6.070746,274.612924,248.827212,104.473877,-54.662724,4.706979,280.068719,251.481662,104.347672,-52.668247,3.758524,284.209955,253.31869,104.178848,-50.439804,3.319993,288.808588,254.09809,104.042793,-48.257683,2.23706,293.341531,256.200681,103.880676,-45.425705,0.50841,299.23916,259.591899,103.762672,-42.927433,-1.575218,304.467401,263.72853,103.727135,-41.599087,-3.290991,307.275079,267.173898,103.76683,-40.893723,-5.510449,308.825815,271.68496,103.89167,-40.88467,-8.316833,308.972711,277.436265,103.99012,-41.13855,-10.036761,308.529726,280.974954,,,,,,,,,,,,,,,,,,,,,,,,,
96,0,267.946838,177.671799,0,1693.107788,337613,259.182343,LTCS,103.821938,-63.256802,1.843657,6.047736,234.968353,1253.018555,2.987429,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229927164225,1.3.6.1.4.1.19291.2.1.2.16012510615619653229926074128,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,25,106.153755,-91.293129,2.716335,205.154871,257.380435,105.936218,-88.916336,3.085921,210.021356,256.495618,105.656235,-85.752083,3.362957,216.510004,255.758271,105.453575,-83.244621,3.153497,221.671426,256.05321,105.283478,-81.166512,3.027506,225.946893,256.200105,105.084404,-78.315842,2.089277,231.846811,257.970313,104.922493,-75.674194,0.715799,237.337167,260.643769,104.731529,-73.586128,1.037274,241.612634,259.873012,104.422653,-70.435539,1.985581,248.04252,257.760629,104.160164,-67.687515,2.65827,253.657877,256.234668,103.955643,-66.263748,4.537634,256.497247,252.306567,103.782326,-64.858376,5.754719,259.329111,249.736798,103.64415,-63.262573,5.826836,262.604547,249.503497,103.481178,-61.639889,6.402193,265.912241,248.237335,103.288437,-59.392509,6.462331,270.526987,247.993665,103.072037,-56.347633,5.544316,276.824976,249.712029,102.913719,-53.792725,4.254338,282.133295,252.219008,102.80249,-51.879662,3.125044,286.115533,254.431048,102.637169,-49.665543,2.635451,290.687082,255.315864,102.450813,-46.89035,1.555566,296.438394,257.380435,102.381905,-44.961143,-0.549726,300.498407,261.591952,102.274178,-42.879971,-2.074947,304.844141,264.606433,102.274551,-41.360233,-4.954534,308.09826,270.426862,102.36348,-41.131725,-7.373172,308.678346,275.371694,102.421967,-41.022137,-8.88704,308.972711,278.468553,,,,,
136,0,225.989975,156.769241,5.225641,1557.241089,434804.7188,231.652573,MTCS,89.00621,-66.85833,3.00106,6.407938,243.344772,1905.221802,4.542403,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229927594265,1.3.6.1.4.1.19291.2.1.2.16012510615619653229926074128,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,26,91.61628,-95.430511,-1.330553,199.402978,264.458964,91.378777,-93.663834,0.637919,202.942819,260.329822,91.066628,-91.31105,3.166708,207.661264,255.020924,90.786797,-88.76651,4.611185,212.823267,251.924069,90.570892,-86.872643,5.85682,216.65748,249.26962,90.248032,-83.619049,6.923005,223.293588,246.910111,90.003235,-80.954002,7.357003,228.749384,245.877826,89.800117,-78.170815,6.636674,234.500696,247.205049,89.681068,-76.374817,5.903363,238.224298,248.611769,89.487129,-74.179596,6.088817,242.726144,248.11406,89.186111,-71.175888,7.13905,248.849573,245.800634,88.909622,-68.560829,8.375667,254.165964,243.126024,88.617477,-65.82531,9.734492,259.724283,240.194495,88.326599,-62.490929,9.933443,266.566049,239.608074,88.148384,-60.02499,9.256265,271.663538,240.863868,87.978806,-57.257797,7.816826,277.41485,243.665786,87.931198,-55.444233,5.454012,281.249048,248.411302,87.94223,-54.34771,3.1358,283.60798,253.103824,88.020142,-54.005772,0.749053,284.419641,257.977225,88.005516,-52.898617,-1.016014,286.77511,261.535499,87.929085,-51.448246,-2.048624,289.80227,263.574147,87.874344,-50.251194,-3.087252,292.309244,265.638719,87.773674,-48.619209,-3.921391,295.700464,267.26088,87.700531,-46.93121,-5.476507,299.23974,270.357736,87.667068,-45.95068,-6.581439,301.30488,272.569779,87.511803,-43.741352,-7.286759,305.876428,273.897
140,0,294.547791,172.446167,0,1740.13855,516047.7188,289.439087,MTCS,87.582458,-68.038368,3.374093,6.173326,236.565216,1681.248413,4.008409,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229927644269,1.3.6.1.4.1.19291.2.1.2.16012510615619653229926074128,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,22,89.966263,-94.448509,0.012682,201.615594,261.509576,89.802773,-93.337585,1.566592,203.827066,258.26525,89.54734,-91.355988,3.529461,207.80874,254.136109,89.275421,-89.022118,5.195305,212.527765,250.596845,89.007187,-86.417999,6.268068,217.829172,248.258649,88.759659,-83.609856,6.492867,223.588541,247.647458,88.43998,-79.737877,6.319698,231.551874,247.794928,88.248123,-77.166962,5.748822,236.860193,248.827212,87.958778,-73.929092,6.095891,243.496896,247.942396,87.627312,-70.53363,7.086411,250.427957,245.730356,87.297493,-67.621391,8.952995,256.32615,241.748684,86.991852,-64.65152,10.170502,262.3724,239.094236,86.6717,-60.503525,9.486449,270.926202,240.273991,86.543266,-58.307007,8.205832,275.497751,242.78097,86.457741,-56.200108,6.136091,279.921243,246.910111,86.513397,-55.161991,2.931241,282.200693,253.422957,86.523735,-54.179482,0.84396,284.314798,257.648299,86.458107,-52.342781,-1.159985,288.180109,261.657046,86.358437,-50.298008,-2.796391,292.45614,264.901372,86.251282,-48.318012,-4.143295,296.585855,267.555821,86.128387,-45.91748,-5.932913,301.599817,271.095082,85.985817,-43.783092,-6.780185,306.023904,272.717248,,,,,,,,,,,,,,,,,,,,
144,0,305.705719,182.897446,5.225641,1917.810303,419733.9375,299.09436,MTCS,86.066956,-67.067268,1.732586,6.301746,250.956818,1332.990112,3.178096,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229927684273,1.3.6.1.4.1.19291.2.1.2.16012510615619653229926074128,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,23,88.52359,-95.219048,0.03464,200.287805,261.362107,88.390709,-94.39798,1.452232,201.909967,258.412721,88.178612,-92.781448,3.136828,205.154291,254.873456,87.932793,-90.528923,4.373087,209.725839,252.219008,87.669029,-88.061188,5.60372,214.739801,249.564559,87.414131,-85.390785,6.253438,220.196741,248.089866,87.186806,-82.664925,6.182179,225.800577,248.089866,86.985619,-80.020683,5.681334,231.256372,248.974682,86.742775,-76.529488,4.510784,238.482935,251.186723,86.541862,-73.540977,3.353375,244.67608,253.398763,86.238922,-69.676712,2.820637,252.639993,254.283578,85.889061,-65.790329,3.294664,260.603342,253.103824,85.543724,-62.112743,4.061949,268.124277,251.334191,85.276428,-59.023418,4.197048,274.465463,250.891784,85.147751,-57.171444,3.573018,278.299081,252.071538,85.06102,-54.857044,1.138088,283.165582,256.938027,84.955315,-52.739975,-0.500208,287.590234,260.182353,84.763458,-50.169067,-1.071084,292.898553,261.214639,84.548355,-47.242134,-1.795178,298.945367,262.541861,84.317955,-44.17041,-2.451095,305.286554,263.721616,84.123474,-41.529373,-3.095752,310.742342,264.901372,84.046227,-39.908035,-4.43328,314.134714,267.555821,84.062408,-39.020863,-6.470861,316.050661,271.684384,,,,,,,,,,,,,,,
148,0,266.201996,167.22052,0,1975.292358,295750.4063,288.926117,MTCS,84.414986,-64.683746,0.471677,6.250906,252.417191,1085.877197,2.588933,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229927724277,1.3.6.1.4.1.19291.2.1.2.16012510615619653229926074128,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,22,86.924789,-94.812508,1.320986,201.320657,258.560189,86.753387,-93.490913,2.653529,203.975107,255.758271,86.510201,-91.30851,3.963569,208.399194,252.956355,86.197876,-88.335732,5.324903,214.444864,250.006967,85.898476,-85.093063,5.887706,221.081552,248.679743,85.682663,-82.23494,5.309322,226.980325,249.712029,85.449913,-78.748825,3.923052,234.206323,252.366477,85.229118,-75.406174,2.540525,241.137384,255.020924,84.988937,-71.985382,1.443757,248.215921,257.085496,84.720016,-68.413132,0.702807,255.58938,258.412721,84.405609,-64.681694,0.677209,263.257211,258.26525,84.099075,-61.16037,0.872963,270.483209,257.675374,83.810455,-57.853973,1.074336,277.267374,257.085496,83.624557,-55.354511,0.505343,282.428812,258.117782,83.457428,-52.815041,-0.558551,287.695077,260.16219,83.248253,-50.147083,-0.925932,293.193491,260.772229,83.045113,-47.363605,-1.646276,298.945367,262.099454,82.867828,-45.00602,-2.139628,303.811853,262.984269,82.651291,-42.216423,-2.572309,309.563165,263.721616,82.532204,-40.093239,-3.922956,313.987245,266.376065,82.513206,-38.707134,-6.117477,316.93548,270.799569,82.519257,-37.814056,-7.939918,318.853731,274.486878,,,,,,,,,,,,,,,,,,,,
152,0,279.097382,161.994873,0,2017.097534,315100.9375,334.952057,MTCS,83.019539,-65.715347,-0.068307,6.356928,255.637268,1059.426758,2.52587,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229927774281,1.3.6.1.4.1.19291.2.1.2.16012510615619653229926074128,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,24,85.504417,-95.387054,0.474397,200.435266,260.182353,85.353592,-94.350792,1.886347,202.499841,257.232964,85.173553,-92.887039,3.143226,205.449808,254.578517,84.925858,-90.496132,4.160014,210.315713,252.366477,84.651581,-87.747871,5.095498,215.91955,250.301906,84.402939,-84.804932,5.09052,221.966379,250.154437,84.181877,-81.806541,4.364565,228.160089,251.481662,83.961395,-78.263054,2.595665,235.521448,254.917235,83.76226,-75.25898,1.368983,241.749734,257.27041,83.573807,-72.414452,0.205228,247.647348,259.503186,83.378136,-69.851669,-0.265107,252.934366,260.329822,83.178802,-67.345535,-0.546467,258.096368,260.772229,82.891655,-63.902348,-0.636478,265.17489,260.772229,82.626991,-60.883167,-0.427597,271.3686,260.182353,82.335526,-57.466965,-0.369909,278.384912,259.881078,82.091202,-54.430038,-0.649138,284.637384,260.29065,81.865379,-51.634674,-0.885229,290.39158,260.624761,81.636887,-48.701622,-1.321675,296.437814,261.362107,81.480896,-46.560818,-1.881293,300.861902,262.394393,81.320808,-44.486694,-2.223337,305.139078,262.984269,81.145447,-42.268044,-2.497181,309.710054,263.426679,81.005707,-39.871861,-3.902196,314.697519,266.177903,80.99942,-38.547512,-6.264014,317.526506,270.947614,81.020844,-37.800335,-8.154322,319.148096,274.781819,,,,,,,,,,
156,0,295.328094,151.543594,5.225641,2226.123291,243055.0313,371.521393,MTCS,81.436806,-64.609314,-0.462473,6.255876,252.247345,823.733459,1.963934,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229927814285,1.3.6.1.4.1.19291.2.1.2.16012510615619653229926074128,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,22,83.95858,-95.074928,0.75586,201.320093,259.445006,83.767754,-93.674919,2.374161,204.122583,256.05321,83.536552,-91.636261,3.687966,208.251154,253.251292,83.292915,-89.178139,4.487138,213.2651,251.481662,83.036133,-86.369347,4.917379,219.016412,250.449376,82.79084,-82.985672,4.004839,226.010263,252.13836,82.54332,-79.108299,2.209223,234.058862,255.610803,82.259628,-74.702454,0.223287,243.201959,259.445006,82.01609,-71.142036,-1.062341,250.575998,261.889195,81.773727,-68.064888,-1.461235,256.916605,262.541861,81.476204,-64.512611,-1.525419,264.218072,262.483104,81.187912,-61.1418,-1.453054,271.140482,262.154179,80.852951,-57.293995,-1.239137,279.036432,261.509576,80.588989,-54.205986,-1.175952,285.378198,261.214639,80.3703,-51.622276,-1.171546,290.686517,261.067168,80.176224,-49.256401,-1.305343,295.553583,261.214639,80.028847,-47.257488,-1.789317,299.682718,262.099454,79.829536,-44.751625,-2.070685,304.844141,262.541861,79.641457,-42.457764,-2.202599,309.563165,262.689332,79.501793,-40.049248,-3.632654,314.577119,265.49125,79.473877,-38.864983,-5.246564,317.0841,268.735574,79.506065,-38.053795,-7.498302,318.853731,273.307126,,,,,,,,,,,,,,,,,,,,
