ImageNo,RoiNo,RoiMean,RoiMedian,RoiMin,RoiMax,RoiTotal,RoiDev,RoiName,RoiCenterX,RoiCenterY,RoiCenterZ,LengthCm,LengthPix,AreaPix2,AreaCm2,RadiusWidthCM,RadiusHeightCM,RadiusWidthPIX,RadiusHeightPIX,RoiType,SOPInstanceUID,SeriesInstanceUID,StudyInstanceUID,NumOfPoints,mmX,mmY,mmZ,pxX,pxY,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0,288.840668,169.908676,5.309646,1773.421753,225006.875,336.642487,MTCS,-96.681923,-59.107124,-7.130508,6.178893,249.219299,730.156921,1.74083,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229917473436,1.3.6.1.4.1.19291.2.1.2.16012510615619653229916573355,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,26,-93.059952,-88.903717,-4.913797,217.253737,268.654739,-93.112724,-87.56646,-3.549317,219.95935,265.826148,-93.314369,-85.222923,-2.613878,224.75566,263.858432,-93.505653,-83.122101,-1.915635,229.060515,262.382644,-93.719673,-81.211365,-1.814476,232.99594,262.13668,-94.104065,-78.331154,-2.485892,238.959136,263.457778,-94.539749,-75.444832,-3.831876,244.960296,266.163867,-94.94236,-72.758133,-5.045591,250.544936,268.602374,-95.307655,-70.375732,-6.232235,255.501204,270.991401,-95.683861,-67.936829,-7.476991,260.576156,273.498607,-96.052887,-65.198318,-8.16272,266.247741,274.85189,-96.40271,-62.301296,-8.347215,272.227279,275.172797,-96.733994,-59.431515,-8.326512,278.142913,275.072875,-97.004478,-57.051029,-8.25191,283.04779,274.872066,-97.28653,-54.435097,-7.967403,288.43019,274.235538,-97.569794,-51.802677,-7.67347,293.846206,273.579314,-97.851181,-49.24699,-7.473298,299.107543,273.117168,-98.174805,-46.463551,-7.484035,304.846389,273.083541,-98.436806,-44.33366,-7.683765,309.244925,273.451045,-98.752739,-41.895977,-8.126752,314.2872,274.311923,-99.031273,-39.817234,-8.626136,318.591575,275.295779,-99.320198,-37.495564,-8.888327,323.387877,275.787708,-99.606636,-35.541573,-9.685947,327.446296,277.386478,-99.86879,-34.257217,-11.195517,330.150947,280.460551,-100.092033,-33.576012,-13.118925,331.627692,284.396465,-100.255051,-33.064362,-14.501432,332.734534,287.225055,,,,,,,,,,
84,0,261.966736,153.979736,5.309646,1757.49292,268253.9375,310.680786,MTCS,-98.135094,-59.433632,-6.821236,6.326784,253.944611,971.473389,2.316173,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229917513440,1.3.6.1.4.1.19291.2.1.2.16012510615619653229916573355,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,27,-94.547714,-89.444832,-5.397697,216.515838,269.884563,-94.556122,-88.526161,-4.089032,218.360579,267.178954,-94.659378,-86.833229,-2.847788,221.804076,264.596324,-94.864761,-84.474091,-1.938005,226.633529,262.680972,-95.030571,-82.690598,-1.390849,230.289855,261.52177,-95.313393,-80.305763,-1.473974,235.209624,261.644752,-95.669434,-77.755348,-2.27742,240.497863,263.243522,-96.078674,-75.09549,-3.620945,246.032058,265.94913,-96.513962,-72.135452,-4.847622,252.180694,268.408775,-96.930817,-69.439606,-6.237124,257.790801,271.20806,-97.301765,-66.829147,-7.146422,263.206817,273.02301,-97.66523,-63.823799,-7.345318,269.410216,273.371299,-97.989365,-61.148392,-7.530002,274.932876,273.697009,-98.320618,-58.252224,-7.468137,280.901366,273.512058,-98.632843,-55.482716,-7.348428,286.606582,273.210845,-98.939682,-52.637749,-7.040189,292.46025,272.520992,-99.18734,-50.4604,-6.975304,296.9467,272.344207,-99.48748,-47.773216,-6.8218,302.480903,271.975261,-99.783363,-45.391899,-7.084572,307.400191,272.467189,-100.093246,-43.198475,-7.824633,311.950057,273.942973,-100.390076,-41.001537,-8.385061,316.500396,275.049815,-100.652946,-38.980019,-8.764115,320.682273,275.787708,-100.876625,-37.255863,-9.080364,324.248755,276.402621,-101.185074,-35.263744,-10.112552,328.394607,278.482269,-101.456779,-34.209095,-12.104634,330.643836,282.55173,-101.678154,-33.466751,-13.908628,332.242118,286.241199,-101.842026,-32.832314,-15.112636,333.595405,288.700843,,,,,
88,0,267.055328,164.59903,0,1720.325317,249696.7188,284.804596,MTCS,-99.460365,-60.57732,-6.07008,6.098421,246.567398,872.90979,2.081179,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229917563444,1.3.6.1.4.1.19291.2.1.2.16012510615619653229916573355,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,25,-96.034447,-89.494606,-5.107796,216.761809,269.515617,-96.049812,-88.516289,-3.799697,218.729522,266.810004,-96.245605,-85.852623,-2.291151,224.164275,263.659068,-96.409492,-83.818069,-1.330009,228.322616,261.644752,-96.613815,-81.720985,-0.81141,232.62651,260.537914,-96.838356,-79.874023,-0.949189,236.439452,260.783878,-97.237076,-77.150383,-2.053776,242.096145,262.997558,-97.635841,-74.42627,-3.158368,247.753814,265.211238,-98.129791,-71.141876,-4.665662,254.581725,268.240634,-98.554825,-68.313324,-5.958902,260.461806,270.839595,-98.904823,-65.570045,-6.383569,266.133407,271.656753,-99.250305,-62.74818,-6.626304,271.960174,272.098724,-99.594299,-59.815414,-6.677805,278.008407,272.145801,-99.917442,-56.887249,-6.458328,284.036925,271.636577,-100.203217,-54.302456,-6.271547,289.358794,271.201335,-100.530937,-51.496536,-6.302166,295.144729,271.20806,-100.848915,-48.896545,-6.521441,300.513183,271.606311,-101.174805,-46.331635,-6.900394,305.815352,272.333156,-101.533455,-43.694588,-7.604545,311.278457,273.726314,-101.797249,-41.859852,-8.284739,315.086577,275.086326,-102.093384,-39.747875,-8.967398,319.466384,276.445857,-102.321701,-37.97044,-9.263105,323.141913,277.017532,-102.585457,-36.133778,-9.939813,326.953887,278.370334,-102.892189,-34.737091,-11.869953,329.905936,282.305766,-103.111824,-33.932697,-13.554765,331.627692,285.749271,,,,,,,,,,,,,,,
92,0,394.219086,265.4823,15.928938,1608.822754,283837.75,327.185059,MTCS,-100.846886,-61.058884,-5.111941,5.717742,233.505096,691.072266,1.647645,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229917603448,1.3.6.1.4.1.19291.2.1.2.16012510615619653229916573355,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,23,-97.548683,-88.384949,-3.391773,219.344436,266.195094,-97.680573,-86.727486,-2.587214,222.731246,264.509853,-97.812881,-84.994347,-1.671095,226.269866,262.59402,-97.982735,-82.98143,-0.822975,230.387862,260.812221,-98.258865,-80.337158,-0.415687,235.82405,259.923002,-98.646179,-77.364876,-0.983669,241.973159,261.029842,-99.10759,-74.103981,-2.093489,248.73767,263.243522,-99.499374,-71.439751,-3.197498,254.271865,265.457202,-99.854584,-69.011894,-4.179416,259.314147,267.424918,-100.178421,-66.698959,-4.920641,264.110442,268.900703,-100.527367,-63.901463,-5.24736,269.890136,269.515617,-100.895348,-60.556038,-4.980482,276.777129,268.900703,-101.253799,-57.330753,-4.772341,283.418654,268.408775,-101.523499,-54.799484,-4.454016,288.625228,267.704509,-101.845757,-52.059326,-4.513464,294.276641,267.771766,-102.280228,-49.323776,-6.07648,299.975142,270.926547,-102.536324,-47.517334,-6.69768,303.722732,272.165977,-102.894447,-44.850895,-7.349476,309.244445,273.451045,-103.206154,-42.718842,-8.208725,313.672286,275.172797,-103.594406,-39.930943,-9.074379,319.452453,276.89455,-103.855484,-37.847832,-9.33423,323.756827,277.386478,-104.140228,-36.13921,-10.488824,327.322829,279.72314,-104.355507,-35.33371,-12.113752,329.044585,283.043658,,,,,,,,,,,,,,,,,,,,,,,,,
96,0,354.227692,233.624435,0,1667.228882,344309.3125,312.60672,MTCS,-101.942772,-63.716976,-3.64397,5.368967,214.168579,928.144836,2.21287,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229917643452,1.3.6.1.4.1.19291.2.1.2.16012510615619653229916573355,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,21,-99.047867,-88.727257,-3.720385,219.010558,267.102088,-99.150208,-87.297142,-2.87338,221.927062,265.33422,-99.347343,-84.645798,-1.401675,227.337798,262.259181,-99.48735,-82.852966,-0.495961,230.999877,260.363528,-99.767784,-80.29705,-0.282697,236.261214,259.87448,-100.120193,-77.352951,-0.428816,242.336349,260.115642,-100.637924,-73.644096,-1.596815,250.02658,262.439815,-100.967712,-71.300758,-2.370393,254.886779,263.981414,-101.297981,-68.795448,-2.899896,260.071731,265.018596,-101.610886,-66.367073,-3.316828,265.093825,265.826148,-102.005005,-62.521515,-2.62506,272.99591,264.328742,-102.316086,-59.054653,-1.411633,280.097655,261.767734,-102.643967,-55.82196,-0.78431,286.738692,260.414932,-103.014755,-53.02969,-1.410432,292.518859,261.644752,-103.349312,-51.258717,-3.132734,296.234756,265.145904,-103.61142,-50.343857,-5.213057,298.199096,269.39936,-103.828148,-49.12199,-6.213412,300.755782,271.429046,-104.135796,-46.915535,-6.903544,305.330634,272.802028,-104.49453,-44.622124,-8.140328,310.105323,275.295779,-104.825569,-42.863216,-9.834438,313.795264,278.739284,-105.13829,-41.222729,-11.467501,317.238769,282.059802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,0,371.131042,254.863007,5.309646,1661.919189,253482.5,316.974487,MTCS,-102.773064,-67.805229,-0.846489,4.444469,174.358978,644.885986,1.537528,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229917683456,1.3.6.1.4.1.19291.2.1.2.16012510615619653229916573355,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,17,-100.561508,-88.801277,-3.827032,219.22145,267.5479,-100.703003,-86.626831,-2.350904,223.648818,264.473342,-100.873299,-84.397987,-1.17479,228.19963,262.013698,-101.028793,-82.411446,-0.17598,232.257567,259.923002,-101.35244,-79.484375,0.03508,238.284179,259.431071,-101.755302,-76.147919,-0.177102,245.170699,259.800019,-102.152199,-73.055023,-0.686365,251.566253,260.783878,-102.440269,-70.85614,-1.127026,256.116118,261.644752,-102.771812,-68.053818,-1.214218,261.896773,261.767734,-103.135208,-64.559288,-0.655655,269.080184,260.550884,-103.498383,-60.590168,0.639909,277.214293,257.811166,-103.784836,-57.565063,1.498523,283.418654,255.987569,-104.064072,-55.057034,1.653764,288.583434,255.618623,-104.365257,-52.861202,1.033453,293.133773,256.848445,-104.629181,-51.331028,-0.119402,296.331786,259.185107,-104.924744,-50.607258,-2.941362,297.930083,264.965274,-105.101814,-50.283043,-4.801162,298.668456,268.777721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,0,270.382812,185.837616,0,1587.584229,322837.0938,262.630219,MTCS,-105.090752,-61.837215,-2.33047,5.306226,205.815186,1134.129395,2.703975,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229917733460,1.3.6.1.4.1.19291.2.1.2.16012510615619653229916573355,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,25,-102.269539,-86.156349,-2.320612,224.977124,264.62707,-102.398041,-84.285591,-1.140994,228.789563,262.167425,-102.513596,-82.718262,-0.257888,231.987592,260.322695,-102.628258,-81.273972,0.446751,234.938672,258.846907,-102.932838,-78.581192,0.549655,240.486327,258.581725,-103.256516,-75.967758,0.275273,245.88458,259.092871,-103.571625,-73.652634,-0.3462,250.68089,260.322695,-103.810936,-71.832878,-0.723051,254.446731,261.060107,-104.089897,-69.300095,-0.525925,259.660995,260.604686,-104.265549,-67.255531,0.293813,263.845273,258.880535,-104.451782,-65.033554,1.246813,268.390317,256.879191,-104.68148,-62.134274,2.667668,274.31413,253.903597,-104.998627,-59.154968,3.046189,280.442105,253.066742,-105.331108,-56.537037,2.661332,285.853803,253.804634,-105.674141,-54.290527,1.561401,290.526639,256.018315,-105.974632,-52.523972,0.286456,294.216596,258.600943,-106.295227,-51.008472,-1.644842,297.413648,262.536371,-106.520477,-50.572102,-3.973647,298.400878,267.309623,-106.663773,-50.151203,-5.233596,299.316024,269.888404,-106.842659,-49.242592,-6.213823,301.226102,271.883024,-107.148552,-47.75386,-7.990459,304.362144,275.501392,-107.400993,-46.190357,-8.938693,307.621175,277.417223,-107.645691,-44.593994,-9.73283,310.942174,279.015993,-107.826775,-43.350243,-10.22408,313.5248,279.99985,-108.076019,-42.369099,-12.030401,315.615498,283.689318,,,,,,,,,,,,,,,
108,0,234.934479,164.59903,0,1576.964844,358979.875,222.954559,MTCS,-106.302055,-64.631386,-2.612354,5.721299,217.874023,1492.126343,3.557506,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229917773464,1.3.6.1.4.1.19291.2.1.2.16012510615619653229916573355,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,28,-103.774033,-88.776512,-6.243001,220.082335,272.959117,-103.761444,-87.72982,-4.45645,222.173034,269.269649,-103.789909,-86.754784,-3.328,224.140746,266.932986,-103.914726,-85.232948,-2.638859,227.252288,265.487468,-104.071579,-83.571655,-2.161166,230.659286,264.473342,-104.06076,-82.586784,-0.493799,232.626998,261.029842,-104.159653,-80.892769,0.807328,236.070495,258.324231,-104.454605,-78.327057,0.842213,241.358733,258.201249,-104.747894,-76.00647,0.520154,246.155044,258.816161,-105.055542,-73.791626,-0.156952,250.746703,260.162238,-105.284561,-72.368057,-1.009315,253.713637,261.883991,-105.490593,-70.485291,-0.844928,257.589019,261.5088,-105.703285,-68.090576,0.022389,262.493423,259.679919,-106.005806,-64.535492,1.486465,269.767623,256.602481,-106.24659,-61.895058,2.359117,275.178374,254.757747,-106.603279,-58.607948,2.68645,281.94287,254.019855,-106.917549,-56.415398,1.886497,286.493209,255.618623,-107.208328,-54.462719,1.028995,290.551147,257.340373,-107.494896,-52.815456,-0.244788,293.995131,259.923002,-107.74115,-51.36311,-1.282477,297.028365,262.024749,-108.026093,-50.631886,-3.951283,298.63626,267.490253,-108.18766,-49.909817,-4.98911,300.163939,269.606891,-108.417671,-48.530128,-5.922445,303.043448,271.495822,-108.646599,-47.66069,-7.630584,304.900191,274.985923,-108.863556,-46.371719,-8.530279,307.591392,276.807597,-109.049942,-45.313469,-9.379084,309.805068,278.529346,-109.239815,-43.983196,-9.853623,312.565444,279.477176,-109.540085,-42.568352,-11.669549,315.550643,283.177692
140,0,320.708771,201.766556,5.309646,1598.203491,334178.5313,304.33255,LTCS,-119.272179,-57.814182,-3.487041,4.796683,186.703339,985.122314,2.348715,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229918113496,1.3.6.1.4.1.19291.2.1.2.16012510615619653229916573355,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,23,-116.886909,-78.921432,-4.323069,243.203475,270.622455,-117.161079,-76.841606,-4.76257,247.507842,271.483329,-117.392555,-74.935234,-4.900913,251.443282,271.729293,-117.58638,-72.774139,-4.143378,255.870162,270.130527,-117.73497,-70.846786,-3.143992,259.806075,268.039829,-117.968102,-68.69529,-2.925391,264.233428,267.5479,-118.162407,-66.871941,-2.696564,267.983901,267.041557,-118.393425,-64.627594,-2.306202,272.596221,266.195094,-118.475151,-63.0415,-0.942971,275.814895,263.364101,-118.561722,-61.595448,0.13901,278.755416,261.113429,-118.782585,-59.445908,0.518123,283.172698,260.291949,-118.978317,-57.653366,0.680342,286.862166,259.923002,-119.233238,-55.507572,0.599545,291.289046,260.045982,-119.558037,-53.378796,-0.439353,295.716872,262.13668,-119.819519,-51.587364,-1.155612,299.437087,263.571635,-120.086288,-50.096027,-2.406578,302.55873,266.110545,-120.321579,-48.432068,-2.970703,306.010398,267.235641,-120.532219,-46.686417,-3.079896,309.613395,267.424918,-120.87011,-44.560921,-4.298429,314.041228,269.884563,-121.187172,-42.921764,-5.991372,317.484252,273.328063,-121.50605,-41.343975,-7.80349,320.805251,277.017532,-121.885147,-39.904495,-10.632437,323.879333,282.797694,-122.177231,-39.05661,-13.216046,325.72454,288.085933,,,,,,,,,,,,,,,,,,,,,,,,,
144,0,250.906982,164.59903,5.309646,1438.914062,266714.125,260.503479,LTCS,-120.728226,-58.88213,-4.362607,5.37783,207.575195,1000.31543,2.384938,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229918153500,1.3.6.1.4.1.19291.2.1.2.16012510615619653229916573355,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,25,-117.882744,-82.715561,-3.277969,235.701552,268.777721,-118.181335,-80.58046,-3.957583,240.128905,270.130527,-118.411949,-78.796883,-4.274411,243.817901,270.745437,-118.687088,-76.901207,-5.011585,247.753814,272.221225,-118.922089,-75.118492,-5.388298,251.443282,272.959117,-119.24662,-72.376274,-5.474905,257.099975,273.082099,-119.455368,-70.279816,-5.016194,261.404845,272.098243,-119.703217,-67.886719,-4.620266,266.323653,271.237365,-119.905067,-65.768639,-4.036137,270.66838,269.995532,-119.981194,-64.018082,-2.343934,274.213729,266.485736,-119.96077,-63.101543,-0.654129,276.039718,262.997558,-120.134544,-60.996803,0.283635,280.343627,261.029842,-120.330307,-59.204025,0.445852,284.033568,260.660896,-120.521667,-57.410393,0.667939,287.723037,260.168964,-120.894272,-54.628658,0.00145,293.483016,261.481899,-121.248611,-52.374668,-1.237758,298.176528,263.981414,-121.557693,-50.303574,-2.156308,302.480903,265.826148,-121.813553,-48.342175,-2.534761,306.538833,266.56404,-122.10778,-46.205975,-3.154492,310.966193,267.793864,-122.46489,-44.146664,-4.731741,315.271056,270.991401,-122.832443,-42.15184,-6.547936,319.451972,274.680869,-123.134811,-40.754063,-8.418195,322.404021,278.493316,-123.424088,-39.66066,-10.584718,324.739722,282.920196,-123.636948,-39.222385,-12.745319,325.72454,287.348037,-123.76664,-39.107635,-14.29731,326.019507,290.532603,,,,,,,,,,,,,,,
148,0,246.21402,148.67009,5.309646,1614.132446,282653.6875,278.794708,LTCS,-122.424019,-57.656944,-4.888875,5.300508,201.676575,1097.098755,2.615687,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229918193504,1.3.6.1.4.1.19291.2.1.2.16012510615619653229916573355,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,23,-119.674393,-81.307045,-4.799023,239.022079,272.098243,-119.907661,-79.314812,-4.828491,243.130446,272.1189,-120.263565,-76.605141,-5.383853,248.73767,273.205081,-120.611794,-74.237167,-6.365189,253.656478,275.172797,-120.88942,-71.973816,-6.566917,258.330276,275.541743,-121.128571,-69.578278,-6.051226,263.249572,274.434905,-121.297989,-67.472458,-5.053579,267.553466,272.344207,-121.450745,-65.344727,-3.79997,271.892913,269.72747,-121.471176,-63.805141,-1.691376,274.987655,265.366885,-121.531326,-62.486996,-0.454908,277.658675,262.801555,-121.796448,-59.678822,0.35271,283.417693,261.087009,-122.061584,-57.350704,0.41776,288.214965,260.90686,-122.365364,-55.094139,-0.143249,292.888289,262.013698,-122.715385,-52.787746,-1.243772,297.6846,264.227378,-123.027039,-50.656155,-2.103017,302.11148,265.94913,-123.310791,-48.455719,-2.483799,306.662299,266.687022,-123.654655,-46.086643,-3.405266,311.581107,268.531757,-124.043968,-43.789864,-5.044707,316.377891,271.852279,-124.424614,-41.798317,-7.040536,320.558806,275.91069,-124.727814,-40.277973,-8.732323,323.756827,279.354194,-124.987526,-39.361084,-10.777576,325.724067,283.53559,-125.137558,-39.153103,-12.456578,326.215995,286.979091,-125.272942,-39.493935,-14.789034,325.601081,291.775398,,,,,,,,,,,,,,,,,,,,,,,,,
152,0,229.73645,148.67009,0,1789.350708,281427.1563,258.532227,LTCS,-124.303619,-55.033531,-5.703708,4.609986,172.512604,1191.129028,2.839873,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229918243508,1.3.6.1.4.1.19291.2.1.2.16012510615619653229916573355,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,20,-122.207832,-74.928154,-8.524604,252.672622,279.846122,-122.382683,-73.314545,-8.360641,255.993133,279.477176,-122.523369,-71.262428,-7.063018,260.175017,276.771568,-122.648422,-69.575195,-6.121186,263.618041,274.803851,-122.783913,-67.644554,-4.942152,267.553954,272.344207,-122.926208,-65.347801,-3.28755,272.22679,268.900703,-123.045883,-63.167892,-1.512037,276.654159,265.211238,-123.250984,-60.640827,-0.338813,281.819884,262.751594,-123.499802,-58.431889,-0.240544,286.370223,262.505626,-123.808777,-56.053833,-0.682964,291.289519,263.366504,-124.155258,-53.623798,-1.545117,296.331786,265.088256,-124.52346,-50.892281,-2.230541,301.988967,266.441058,-124.941292,-47.927872,-3.217686,308.137603,268.408775,-125.278244,-45.617981,-4.138561,312.934394,270.253509,-125.681458,-43.202148,-5.779177,317.976661,273.574027,-126.023827,-41.395721,-7.550943,321.767493,277.176063,-126.313034,-39.984093,-9.224356,324.740684,280.584014,-126.55883,-39.186493,-11.268448,326.461959,284.765411,-126.714989,-39.041431,-13.126503,326.830901,288.577861,-126.804169,-39.431839,-14.919462,326.09349,292.267329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,0,291.312103,180.527969,5.309646,1667.228882,187313.6875,295.329681,LTCS,-126.070168,-52.415733,-5.01981,3.575335,141.869751,597.095093,1.423586,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229918283512,1.3.6.1.4.1.19291.2.1.2.16012510615619653229916573355,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,14,-124.011208,-69.532318,-4.03541,263.987472,270.745437,-124.231247,-67.377541,-3.637161,268.414824,269.884563,-124.433723,-64.911453,-2.523251,273.457091,267.5479,-124.62841,-62.627567,-1.587217,278.130416,265.580184,-125.025978,-59.105618,-1.44186,285.385894,265.211238,-125.422874,-56.012733,-1.951123,291.781447,266.195094,-125.870232,-52.564411,-2.583635,298.914412,267.424918,-126.288895,-49.477436,-3.392294,305.309012,269.023685,-126.678909,-46.751381,-4.377117,310.966193,270.991401,-127.05854,-44.268257,-5.599148,316.131446,273.451045,-127.377289,-42.383743,-6.93512,320.066878,276.156654,-127.740944,-40.427261,-8.758656,324.169013,279.861976,-128.022888,-39.353363,-10.857619,326.461959,284.150501,-128.191208,-39.027184,-12.597651,327.199851,287.716983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,0,255.051971,159.289383,0,1677.848145,215008.8125,271.383362,LTCS,-127.496353,-53.762054,-5.927723,4.044107,158.624435,790.910583,1.885678,0,0,0,0,11,1.3.6.1.4.1.19291.2.1.3.16012510615619653229918323516,1.3.6.1.4.1.19291.2.1.2.16012510615619653229916573355,1.3.6.1.4.1.19291.2.1.1.16012510615619653229902382229,17,-125.234665,-72.953972,-5.449517,257.345946,273.942973,-125.347618,-71.447395,-4.625712,260.420974,272.221225,-125.60495,-68.626717,-3.694922,266.20114,270.253509,-125.802536,-66.557442,-3.12949,270.445952,269.05107,-126.04232,-64.070953,-2.481567,275.54779,267.670882,-126.353485,-61.123966,-2.07326,281.608031,266.773494,-126.702827,-58.390606,-2.504384,287.259444,267.604106,-127.122253,-55.317974,-3.345435,293.625701,269.269649,-127.428505,-52.994408,-3.835745,298.434493,270.229968,-127.770569,-50.27935,-4.198148,304.045562,270.919822,-128.221573,-46.937679,-5.044154,310.966674,272.590171,-128.591568,-44.577797,-6.32837,315.880202,275.180003,-128.90506,-42.505173,-7.303321,320.189864,277.140514,-129.259552,-40.506836,-8.93987,324.371261,280.461032,-129.515762,-39.466053,-10.746771,326.584937,284.150501,-129.708481,-39.084614,-12.726915,327.445815,288.208915,-129.826309,-39.114117,-14.343696,327.445815,291.529433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
